url,domain,date,state,title,direct_status,wayback_available,wayback_url,verdict
http://japan.kantei.go.jp/tyoukanpress/201307/26_p.html,japan.kantei.go.jp,2013/7/26,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,True,http://web.archive.org/web/20240815232142/https://japan.kantei.go.jp/tyoukanpress/201307/26_p.html,RECOVERABLE_WAYBACK
http://japan.kantei.go.jp/tyoukanpress/201307/31_a.html,japan.kantei.go.jp,2013/7/31,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,True,http://web.archive.org/web/20240815232124/https://japan.kantei.go.jp/tyoukanpress/201307/31_a.html,RECOVERABLE_WAYBACK
http://www.mofa.go.jp/press/kaiken/kaiken24e_000020.html,www.mofa.go.jp,2013/8/2,Japan,Press Conference by Foreign Minister Fumio Kishida,SKIPPED_KNOWN_BLOCKED,True,http://web.archive.org/web/20250430233632/https://www.mofa.go.jp/press/kaiken/kaiken24e_000020.html,RECOVERABLE_WAYBACK
http://japan.kantei.go.jp/tyoukanpress/201308/05_a.html,japan.kantei.go.jp,2013/8/5,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,True,http://web.archive.org/web/20240816002710/https://japan.kantei.go.jp/tyoukanpress/201308/05_a.html,RECOVERABLE_WAYBACK
http://japan.kantei.go.jp/96_abe/statement/201308/06hiroshima_e.html,japan.kantei.go.jp,2013/8/6,Japan,Address by Prime Minister Shinzo Abe at the Hiroshima Peace Memorial Ceremony,HTTP_200,False,,LIVE_DIRECT
http://japan.kantei.go.jp/tyoukanpress/201308/07_a.html,japan.kantei.go.jp,2013/8/7,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,True,http://web.archive.org/web/20240816002735/https://japan.kantei.go.jp/tyoukanpress/201308/07_a.html,RECOVERABLE_WAYBACK
http://www.mofa.go.jp/press/kaiken/kaiken24e_000021.html,www.mofa.go.jp,2013/8/8,Japan,Press Conference by Foreign Minister Fumio Kishida,SKIPPED_KNOWN_BLOCKED,True,http://web.archive.org/web/20260605230707/https://www.mofa.go.jp/press/kaiken/kaiken24e_000021.html,RECOVERABLE_WAYBACK
http://japan.kantei.go.jp/96_abe/statement/201308/15sikiji_e.html,japan.kantei.go.jp,2013/8/15,Japan,Address by Prime Minister Shinzo Abe at the Sixty-Eighth Memorial Ceremony for the War Dead,HTTP_200,False,,LIVE_DIRECT
http://japan.kantei.go.jp/tyoukanpress/201308/15_a.html,japan.kantei.go.jp,2013/8/15,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,False,,NOT_RECOVERABLE_YET
http://japan.kantei.go.jp/tyoukanpress/201310/10_p.html,japan.kantei.go.jp,2013/10/10,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,True,http://web.archive.org/web/20240815233522/https://japan.kantei.go.jp/tyoukanpress/201310/10_p.html,RECOVERABLE_WAYBACK
http://www.mofa.go.jp/press/kaiken/kaiken4e_000009.html,www.mofa.go.jp,2013/10/11,Japan,Press Conference by Foreign Minister Fumio Kishida,SKIPPED_KNOWN_BLOCKED,True,http://web.archive.org/web/20190905154410/https://www.mofa.go.jp/press/kaiken/kaiken4e_000009.html,RECOVERABLE_WAYBACK
http://japan.kantei.go.jp/tyoukanpress/201310/11_p.html,japan.kantei.go.jp,2013/10/11,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,True,http://web.archive.org/web/20240815233615/https://japan.kantei.go.jp/tyoukanpress/201310/11_p.html,RECOVERABLE_WAYBACK
http://www.mofa.go.jp/press/kaiken/kaiken4e_000010.html,www.mofa.go.jp,2013/10/15,Japan,Press Conference by Foreign Minister Fumio Kishida,SKIPPED_KNOWN_BLOCKED,True,http://web.archive.org/web/20250218073508/https://www.mofa.go.jp/press/kaiken/kaiken4e_000010.html,RECOVERABLE_WAYBACK
http://japan.kantei.go.jp/tyoukanpress/201310/17_a.html,japan.kantei.go.jp,2013/10/17,Japan,Press Conference by the Deputy Chief Cabinet Secretary (Excerpt),HTTP_404,True,http://web.archive.org/web/20240815233606/https://japan.kantei.go.jp/tyoukanpress/201310/17_a.html,RECOVERABLE_WAYBACK
http://www.mofa.go.jp/press/kaiken/kaiken4e_000011.html,www.mofa.go.jp,2013/10/18,Japan,Press Conference by Foreign Minister Fumio Kishida,SKIPPED_KNOWN_BLOCKED,True,http://web.archive.org/web/20220819073055/https://www.mofa.go.jp/press/kaiken/kaiken4e_000011.html,RECOVERABLE_WAYBACK
http://japan.kantei.go.jp/tyoukanpress/201310/18_a.html,japan.kantei.go.jp,2013/10/18,Japan,Press Conference by the Deputy Chief Cabinet Secretary (Excerpt),HTTP_404,False,,NOT_RECOVERABLE_YET
http://japan.kantei.go.jp/tyoukanpress/201310/18_p.html,japan.kantei.go.jp,2013/10/18,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,True,http://web.archive.org/web/20240815233612/https://japan.kantei.go.jp/tyoukanpress/201310/18_p.html,RECOVERABLE_WAYBACK
http://japan.kantei.go.jp/tyoukanpress/201310/21_a.html,japan.kantei.go.jp,2013/10/21,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,True,http://web.archive.org/web/20240815233533/https://japan.kantei.go.jp/tyoukanpress/201310/21_a.html,RECOVERABLE_WAYBACK
http://www.mofa.go.jp/press/release/press4e_000047.html,www.mofa.go.jp,2013/10/22,Japan,Statement by the Minister for Foreign Affairs on the Joint Statement on the Humanitarian Consequences of Nuclear Weapons,SKIPPED_KNOWN_BLOCKED,True,http://web.archive.org/web/20241011044847/https://www.mofa.go.jp/press/release/press4e_000047.html,RECOVERABLE_WAYBACK
http://www.mofa.go.jp/policy/page3e_000120.html,www.mofa.go.jp,2013/11/6,Japan,Letter from Prime Minister to the former comfort women,SKIPPED_KNOWN_BLOCKED,True,http://web.archive.org/web/20240722043243/https://www.mofa.go.jp/policy/page3e_000120.html,RECOVERABLE_WAYBACK
http://japan.kantei.go.jp/tyoukanpress/201311/14_p.html,japan.kantei.go.jp,2013/11/14,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,True,http://web.archive.org/web/20240815235434/https://japan.kantei.go.jp/tyoukanpress/201311/14_p.html,RECOVERABLE_WAYBACK
http://japan.kantei.go.jp/96_abe/statement/201312/09kaiken_e.html,japan.kantei.go.jp,2013/12/9,Japan,Press Conference by Prime Minister Shinzo Abe,HTTP_200,False,,LIVE_DIRECT
http://www.mofa.go.jp/a_o/rp/page24e_000021.html,www.mofa.go.jp,2013/12/26,Japan,Statement by Prime Minister Abe - Pledge for everlasting peace,SKIPPED_KNOWN_BLOCKED,True,http://web.archive.org/web/20260208021102/https://www.mofa.go.jp/a_o/rp/page24e_000021.html,RECOVERABLE_WAYBACK
http://www.mofa.go.jp/press/kaiken/kaiken4e_000034.html,www.mofa.go.jp,2013/12/26,Japan,Press Conference by Foreign Minister Fumio Kishida,SKIPPED_KNOWN_BLOCKED,True,http://web.archive.org/web/20190905170430/https://www.mofa.go.jp/press/kaiken/kaiken4e_000034.html,RECOVERABLE_WAYBACK
http://japan.kantei.go.jp/96_abe/statement/201312/1202986_7801.html,japan.kantei.go.jp,2013/12/26,Japan,Statement by Prime Minister Abe - Pledge for everlasting peace -,HTTP_200,False,,LIVE_DIRECT
http://japan.kantei.go.jp/tyoukanpress/201312/26_p.html,japan.kantei.go.jp,2013/12/26,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,True,http://web.archive.org/web/20240815232710/https://japan.kantei.go.jp/tyoukanpress/201312/26_p.html,RECOVERABLE_WAYBACK
http://japan.kantei.go.jp/96_abe/statement/201401/newyear_e.html,japan.kantei.go.jp,2014/1/1,Japan,New Year’s Reflection by Prime Minister Shinzo Abe,HTTP_200,False,,LIVE_DIRECT
http://japan.kantei.go.jp/tyoukanpress/201401/07_a.html,japan.kantei.go.jp,2014/1/7,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,True,http://web.archive.org/web/20240815235654/https://japan.kantei.go.jp/tyoukanpress/201401/07_a.html,RECOVERABLE_WAYBACK
http://japan.kantei.go.jp/tyoukanpress/201401/09_a.html,japan.kantei.go.jp,2014/1/9,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,False,,NOT_RECOVERABLE_YET
http://www.mofa.go.jp/press/kaiken/kaiken4e_000036.html,www.mofa.go.jp,2014/1/14,Japan,Press Conference by Foreign Minister Fumio Kishida,SKIPPED_KNOWN_BLOCKED,False,,NOT_RECOVERABLE_YET
http://japan.kantei.go.jp/tyoukanpress/201401/17_p.html,japan.kantei.go.jp,2014/1/17,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,True,http://web.archive.org/web/20240815235719/https://japan.kantei.go.jp/tyoukanpress/201401/17_p.html,RECOVERABLE_WAYBACK
http://www.mofa.go.jp/policy/culture/page4e_000057.html,www.mofa.go.jp,2014/1/22,Japan,Ambassador to the UK Keiichi Hayashi’s Article Contributed to the Daily Telegraph,SKIPPED_KNOWN_BLOCKED,False,,NOT_RECOVERABLE_YET
http://www.mofa.go.jp/fp/pp/page18e_000037.html,www.mofa.go.jp,2014/1/24,Japan,Foreign Policy Speech by Minister for Foreign Affairs Fumio Kishida to the 186th Session of the Diet,SKIPPED_KNOWN_BLOCKED,True,http://web.archive.org/web/20260414191716/https://www.mofa.go.jp/fp/pp/page18e_000037.html,RECOVERABLE_WAYBACK
http://www.mofa.go.jp/press/kaiken/kaiken4e_000038.html,www.mofa.go.jp,2014/1/24,Japan,Press Conference by Foreign Minister Fumio Kishida,SKIPPED_KNOWN_BLOCKED,True,http://web.archive.org/web/20250122020723/https://www.mofa.go.jp/press/kaiken/kaiken4e_000038.html,RECOVERABLE_WAYBACK
http://japan.kantei.go.jp/96_abe/statement/201401/24siseihousin_e.html,japan.kantei.go.jp,2014/1/24,Japan,Policy Speech by Prime Minister Shinzo Abe to the 186th Session of the Diet,HTTP_200,False,,LIVE_DIRECT
http://japan.kantei.go.jp/tyoukanpress/201401/27_a.html,japan.kantei.go.jp,2014/1/27,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,True,http://web.archive.org/web/20240815235659/https://japan.kantei.go.jp/tyoukanpress/201401/27_a.html,RECOVERABLE_WAYBACK
http://japan.kantei.go.jp/tyoukanpress/201401/28_p.html,japan.kantei.go.jp,2014/1/28,Japan,Press Conference by the Deputy Chief Cabinet Secretary (Excerpt),HTTP_404,True,http://web.archive.org/web/20240815235719/https://japan.kantei.go.jp/tyoukanpress/201401/28_p.html,RECOVERABLE_WAYBACK
http://japan.kantei.go.jp/tyoukanpress/201401/30_p.html,japan.kantei.go.jp,2014/1/30,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,True,http://web.archive.org/web/20240815235722/https://japan.kantei.go.jp/tyoukanpress/201401/30_p.html,RECOVERABLE_WAYBACK
http://japan.kantei.go.jp/tyoukanpress/201401/31_a.html,japan.kantei.go.jp,2014/1/31,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,True,http://web.archive.org/web/20240815235653/https://japan.kantei.go.jp/tyoukanpress/201401/31_a.html,RECOVERABLE_WAYBACK
http://japan.kantei.go.jp/tyoukanpress/201401/31_p.html,japan.kantei.go.jp,2014/1/31,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,False,,NOT_RECOVERABLE_YET
http://www.mofa.go.jp/fp/nsp/page18e_000046.html,www.mofa.go.jp,2014/2/1,Japan,Summarizing comment by Minister for Foreign Affairs Mr. Fumio KISHIDA Munich Security Conference,SKIPPED_KNOWN_BLOCKED,True,http://web.archive.org/web/20230809021204/https://www.mofa.go.jp/fp/nsp/page18e_000046.html,RECOVERABLE_WAYBACK
http://www.mofa.go.jp/p_pd/ip/page24e_000032.html,www.mofa.go.jp,2014/2/6,Japan,Ambassador to Italy Masaharu Kohno’s Article Contributed to Il Messaggero,SKIPPED_KNOWN_BLOCKED,True,http://web.archive.org/web/20251111084446/https://www.mofa.go.jp/p_pd/ip/page24e_000032.html,RECOVERABLE_WAYBACK
http://www.mofa.go.jp/press/kaiken/kaiken3e_000004.html,www.mofa.go.jp,2014/2/18,Japan,Press Conference by Foreign Minister Fumio Kishida,SKIPPED_KNOWN_BLOCKED,False,,NOT_RECOVERABLE_YET
http://japan.kantei.go.jp/tyoukanpress/201402/19_p.html,japan.kantei.go.jp,2014/2/19,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,False,,NOT_RECOVERABLE_YET
http://japan.kantei.go.jp/tyoukanpress/201402/21_p.html,japan.kantei.go.jp,2014/2/21,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,True,http://web.archive.org/web/20260206195416/https://japan.kantei.go.jp/tyoukanpress/201402/21_p.html,RECOVERABLE_WAYBACK
http://japan.kantei.go.jp/tyoukanpress/201402/26_a.html,japan.kantei.go.jp,2014/2/26,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,True,http://web.archive.org/web/20260206195820/https://japan.kantei.go.jp/tyoukanpress/201402/26_a.html,RECOVERABLE_WAYBACK
http://www.mofa.go.jp/p_pd/ip/page4e_000064.html,www.mofa.go.jp,2014/2/27,Japan,Foreign Minister Fumio Kishida’s Interview with AP,SKIPPED_KNOWN_BLOCKED,True,http://web.archive.org/web/20240414083332/https://www.mofa.go.jp/p_pd/ip/page4e_000064.html,RECOVERABLE_WAYBACK
http://www.mofa.go.jp/a_o/rp/page3e_000153.html,www.mofa.go.jp,2014/3/3,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),SKIPPED_KNOWN_BLOCKED,True,http://web.archive.org/web/20240603092607/https://www.mofa.go.jp/a_o/rp/page3e_000153.html,RECOVERABLE_WAYBACK
http://www.mofa.go.jp/p_pd/ip/page4e_000065.html,www.mofa.go.jp,2014/3/4,Japan,Foreign Minister Fumio Kishida’s Interview with South China Morning Post,SKIPPED_KNOWN_BLOCKED,True,http://web.archive.org/web/20250116084435/https://www.mofa.go.jp/p_pd/ip/page4e_000065.html,RECOVERABLE_WAYBACK
http://japan.kantei.go.jp/tyoukanpress/201403/04_a.html,japan.kantei.go.jp,2014/3/4,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,True,http://web.archive.org/web/20240815235755/https://japan.kantei.go.jp/tyoukanpress/201403/04_a.html,RECOVERABLE_WAYBACK
http://japan.kantei.go.jp/tyoukanpress/201403/06_p.html,japan.kantei.go.jp,2014/3/6,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,True,http://web.archive.org/web/20240815235758/https://japan.kantei.go.jp/tyoukanpress/201403/06_p.html,RECOVERABLE_WAYBACK
http://japan.kantei.go.jp/tyoukanpress/201403/12_p.html,japan.kantei.go.jp,2014/3/12,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,True,http://web.archive.org/web/20240815235756/https://japan.kantei.go.jp/tyoukanpress/201403/12_p.html,RECOVERABLE_WAYBACK
http://japan.kantei.go.jp/tyoukanpress/201403/1204278_9550.html,japan.kantei.go.jp,2014/3/13,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,True,http://web.archive.org/web/20240815235833/https://japan.kantei.go.jp/tyoukanpress/201403/1204278_9550.html,RECOVERABLE_WAYBACK
http://www.mofa.go.jp/a_o/rp/page3e_000155.html,www.mofa.go.jp,2014/3/14,Japan,Remarks by Prime Minister Abe during the Upper House Budget Session,SKIPPED_KNOWN_BLOCKED,True,http://web.archive.org/web/20241227150748/https://www.mofa.go.jp/a_o/rp/page3e_000155.html,RECOVERABLE_WAYBACK
http://japan.kantei.go.jp/tyoukanpress/201404/03_a.html,japan.kantei.go.jp,2014/4/3,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,False,,NOT_RECOVERABLE_YET
http://japan.kantei.go.jp/tyoukanpress/201404/16_p.html,japan.kantei.go.jp,2014/4/16,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,True,http://web.archive.org/web/20240816003838/https://japan.kantei.go.jp/tyoukanpress/201404/16_p.html,RECOVERABLE_WAYBACK
http://japan.kantei.go.jp/tyoukanpress/201404/17_a.html,japan.kantei.go.jp,2014/4/17,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,True,http://web.archive.org/web/20240816003905/https://japan.kantei.go.jp/tyoukanpress/201404/17_a.html,RECOVERABLE_WAYBACK
http://japan.kantei.go.jp/tyoukanpress/201404/21_p.html,japan.kantei.go.jp,2014/4/21,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,False,,NOT_RECOVERABLE_YET
http://www.mofa.go.jp/press/kaiken/kaiken4e_000066.html,www.mofa.go.jp,2014/4/22,Japan,Press Conference by Foreign Minister Fumio Kishida,SKIPPED_KNOWN_BLOCKED,True,http://web.archive.org/web/20260312224220/https://www.mofa.go.jp/press/kaiken/kaiken4e_000066.html,RECOVERABLE_WAYBACK
http://japan.kantei.go.jp/tyoukanpress/201404/22_a.html,japan.kantei.go.jp,2014/4/22,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,True,http://web.archive.org/web/20240816003830/https://japan.kantei.go.jp/tyoukanpress/201404/22_a.html,RECOVERABLE_WAYBACK
http://japan.kantei.go.jp/tyoukanpress/201404/22_p.html,japan.kantei.go.jp,2014/4/22,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,False,,NOT_RECOVERABLE_YET
http://japan.kantei.go.jp/96_abe/statement/201405/0515kaiken.html,japan.kantei.go.jp,2014/5/15,Japan,Press Conference by Prime Minister Abe,HTTP_200,False,,LIVE_DIRECT
http://japan.kantei.go.jp/tyoukanpress/201406/9_p.html,japan.kantei.go.jp,2014/6/9,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,False,,NOT_RECOVERABLE_YET
http://japan.kantei.go.jp/tyoukanpress/201406/11_a.html,japan.kantei.go.jp,2014/6/11,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,True,http://web.archive.org/web/20250214045130/https://japan.kantei.go.jp/tyoukanpress/201406/11_a.html,RECOVERABLE_WAYBACK
http://www.mofa.go.jp/press/kaiken/kaiken4e_000079.html,www.mofa.go.jp,2014/6/12,Japan,Press Conference by Deputy Press Secretary / Deputy Director-General for Press and Public Diplomacy Koichi Mizushima,SKIPPED_KNOWN_BLOCKED,True,http://web.archive.org/web/20190905044840/https://www.mofa.go.jp/press/kaiken/kaiken4e_000079.html,RECOVERABLE_WAYBACK
http://www.mofa.go.jp/files/000042179.pdf,www.mofa.go.jp,2014/6/20,Japan,Remarks by Chief Cabinet Secretary Suga,SKIPPED_KNOWN_BLOCKED,True,http://web.archive.org/web/20240514204923/https://www.mofa.go.jp/files/000042179.pdf,RECOVERABLE_WAYBACK
http://www.mofa.go.jp/files/000042171.pdf,www.mofa.go.jp,2014/6/20,Japan,Details of Exchanges Between Japan and the Republic of Korea (ROK) Regarding the Comfort Women Issue - From the Drafting,SKIPPED_KNOWN_BLOCKED,True,http://web.archive.org/web/20251228100835/https://www.mofa.go.jp/files/000042171.pdf,RECOVERABLE_WAYBACK
http://japan.kantei.go.jp/tyoukanpress/201406/20_p.html,japan.kantei.go.jp,2014/6/20,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,True,http://web.archive.org/web/20240816002649/https://japan.kantei.go.jp/tyoukanpress/201406/20_p.html,RECOVERABLE_WAYBACK
http://www.mofa.go.jp/press/kaiken/kaiken4e_000088.html,www.mofa.go.jp,2014/7/4,Japan,Press Conference by Foreign Minister Fumio Kishida,SKIPPED_KNOWN_BLOCKED,True,http://web.archive.org/web/20190905054359/https://www.mofa.go.jp/press/kaiken/kaiken4e_000088.html,RECOVERABLE_WAYBACK
http://japan.kantei.go.jp/tyoukanpress/201407/4_p.html,japan.kantei.go.jp,2014/7/4,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,True,http://web.archive.org/web/20250808113446/https://japan.kantei.go.jp/tyoukanpress/201407/4_p.html,RECOVERABLE_WAYBACK
http://japan.kantei.go.jp/tyoukanpress/201407/7_p.html,japan.kantei.go.jp,2014/7/7,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,False,,NOT_RECOVERABLE_YET
http://japan.kantei.go.jp/tyoukanpress/201408/4_a.html,japan.kantei.go.jp,2014/8/4,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,True,http://web.archive.org/web/20240816003539/https://japan.kantei.go.jp/tyoukanpress/201408/4_a.html,RECOVERABLE_WAYBACK
http://www.mofa.go.jp/press/kaiken/kaiken4e_000095.html,www.mofa.go.jp,2014/8/5,Japan,Press Conference by Foreign Minister Fumio Kishida,SKIPPED_KNOWN_BLOCKED,True,http://web.archive.org/web/20190905060001/https://www.mofa.go.jp/press/kaiken/kaiken4e_000095.html,RECOVERABLE_WAYBACK
http://japan.kantei.go.jp/tyoukanpress/201408/5_a.html,japan.kantei.go.jp,2014/8/5,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,True,http://web.archive.org/web/20240816003542/https://japan.kantei.go.jp/tyoukanpress/201408/5_a.html,RECOVERABLE_WAYBACK
http://japan.kantei.go.jp/96_abe/statement/201408/0806hiroshima_aisatsu.html,japan.kantei.go.jp,2014/8/6,Japan,Address by Prime Minister Abe at the Hiroshima Peace Memorial Ceremony,HTTP_200,False,,LIVE_DIRECT
http://japan.kantei.go.jp/tyoukanpress/201408/6_a.html,japan.kantei.go.jp,2014/8/6,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,True,http://web.archive.org/web/20240816003526/https://japan.kantei.go.jp/tyoukanpress/201408/6_a.html,RECOVERABLE_WAYBACK
http://japan.kantei.go.jp/tyoukanpress/201408/7_a.html,japan.kantei.go.jp,2014/8/7,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,True,http://web.archive.org/web/20240816003545/https://japan.kantei.go.jp/tyoukanpress/201408/7_a.html,RECOVERABLE_WAYBACK
http://japan.kantei.go.jp/96_abe/statement/201408/nagasaki2014address.html,japan.kantei.go.jp,2014/8/9,Japan,Address by Prime Minister Shinzo Abe at the Nagasaki Peace Memorial Ceremony,HTTP_200,False,,LIVE_DIRECT
http://japan.kantei.go.jp/96_abe/statement/201408/15article1.html,japan.kantei.go.jp,2014/8/15,Japan,Address by Prime Minister Abe at the Sixty-Ninth Memorial Ceremony for the War Dead,HTTP_200,False,,LIVE_DIRECT
http://japan.kantei.go.jp/tyoukanpress/201408/27_a.html,japan.kantei.go.jp,2014/8/27,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,True,http://web.archive.org/web/20240816003525/https://japan.kantei.go.jp/tyoukanpress/201408/27_a.html,RECOVERABLE_WAYBACK
http://japan.kantei.go.jp/tyoukanpress/201409/4_a.html,japan.kantei.go.jp,2014/9/4,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,True,http://web.archive.org/web/20240815232522/https://japan.kantei.go.jp/tyoukanpress/201409/4_a.html,RECOVERABLE_WAYBACK
http://japan.kantei.go.jp/tyoukanpress/201409/5_p.html,japan.kantei.go.jp,2014/9/5,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,True,http://web.archive.org/web/20240815232454/https://japan.kantei.go.jp/tyoukanpress/201409/5_p.html,RECOVERABLE_WAYBACK
http://www.mofa.go.jp/press/kaiken/kaiken4e_000098.html,www.mofa.go.jp,2014/9/13,Japan,Press Conference by Foreign Minister Fumio Kishida,SKIPPED_KNOWN_BLOCKED,True,http://web.archive.org/web/20250512090359/https://www.mofa.go.jp/press/kaiken/kaiken4e_000098.html,RECOVERABLE_WAYBACK
http://japan.kantei.go.jp/tyoukanpress/201409/19_p.html,japan.kantei.go.jp,2014/9/19,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,True,http://web.archive.org/web/20240815232451/https://japan.kantei.go.jp/tyoukanpress/201409/19_p.html,RECOVERABLE_WAYBACK
http://japan.kantei.go.jp/tyoukanpress/201410/14_a.html,japan.kantei.go.jp,2014/10/14,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,True,http://web.archive.org/web/20240816003142/https://japan.kantei.go.jp/tyoukanpress/201410/14_a.html,RECOVERABLE_WAYBACK
http://japan.kantei.go.jp/tyoukanpress/201410/15_a.html,japan.kantei.go.jp,2014/10/15,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,True,http://web.archive.org/web/20240816003141/https://japan.kantei.go.jp/tyoukanpress/201410/15_a.html,RECOVERABLE_WAYBACK
http://www.mofa.go.jp/press/kaiken/kaiken4e_000111.html,www.mofa.go.jp,2014/10/16,Japan,Press Conference by State Minister Yasuhide Nakayama,SKIPPED_KNOWN_BLOCKED,True,http://web.archive.org/web/20190905070253/https://www.mofa.go.jp/press/kaiken/kaiken4e_000111.html,RECOVERABLE_WAYBACK
http://japan.kantei.go.jp/tyoukanpress/201410/17_a.html,japan.kantei.go.jp,2014/10/17,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,True,http://web.archive.org/web/20240816003249/https://japan.kantei.go.jp/tyoukanpress/201410/17_a.html,RECOVERABLE_WAYBACK
http://japan.kantei.go.jp/96_abe/statement/201410/1019iba_speech.html,japan.kantei.go.jp,2014/10/19,Japan,Speech by Prime Minister Abe at the 2014 International Bar Association (IBA) Annual Conference in Tokyo,HTTP_200,False,,LIVE_DIRECT
http://japan.kantei.go.jp/tyoukanpress/201410/21_p.html,japan.kantei.go.jp,2014/10/21,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,True,http://web.archive.org/web/20241106122256/https://japan.kantei.go.jp/tyoukanpress/201410/21_p.html,RECOVERABLE_WAYBACK
http://japan.kantei.go.jp/tyoukanpress/201410/22_p.html,japan.kantei.go.jp,2014/10/22,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,True,http://web.archive.org/web/20240816003154/https://japan.kantei.go.jp/tyoukanpress/201410/22_p.html,RECOVERABLE_WAYBACK
http://japan.kantei.go.jp/96_abe/statement/201411/1111naigai.html,japan.kantei.go.jp,2014/11/11,Japan,Press Conference by Prime Minister Shinzo Abe Following his Participation in the APEC Summit Meetings,HTTP_200,False,,LIVE_DIRECT
http://japan.kantei.go.jp/tyoukanpress/201412/26_a.html,japan.kantei.go.jp,2014/12/26,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,True,http://web.archive.org/web/20240815233159/https://japan.kantei.go.jp/tyoukanpress/201412/26_a.html,RECOVERABLE_WAYBACK
http://japan.kantei.go.jp/97_abe/statement/201501/05newyear.html,japan.kantei.go.jp,2015/1/5,Japan,New Year's Press Conference by Prime Minister Shinzo Abe,HTTP_200,False,,LIVE_DIRECT
http://japan.kantei.go.jp/tyoukanpress/201501/15_a.html,japan.kantei.go.jp,2015/1/15,Japan,Press Conference by the Chief Cabinet Secretary (Excerpt),HTTP_404,False,,NOT_RECOVERABLE_YET
http://www.mofa.go.jp/s_sa/sw/in/page3e_000291.html,www.mofa.go.jp,2015/1/18,Japan,"Policy speech by Foreign Minister Fumio Kishida ""Special Partnership for the Era of the Indo-Pacific""",SKIPPED_KNOWN_BLOCKED,True,http://web.archive.org/web/20251110231221/https://www.mofa.go.jp/s_sa/sw/in/page3e_000291.html,RECOVERABLE_WAYBACK
