url,country,institution,discovered_via,discovered_date,archive_source,status
https://japan.kantei.go.jp/101_kishida/statement/202301/_00012.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202301/index.html,DISCOVERED
https://japan.kantei.go.jp/tag/0039.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202301/index.html,DISCOVERED
https://japan.kantei.go.jp/tag/0041.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202301/index.html,DISCOVERED
https://japan.kantei.go.jp/tag/0046.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202301/index.html,DISCOVERED
https://japan.kantei.go.jp/tag/0052.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202301/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202302/_00001.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202302/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202302/_00002.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202302/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202302/_00003.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202302/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202302/_00004.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202302/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202302/_00005.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202302/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202302/_00006.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202302/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202302/_00007.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202302/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202302/_00008.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202302/index.html,DISCOVERED
https://japan.kantei.go.jp/tag/0072.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202302/index.html,DISCOVERED
https://japan.kantei.go.jp/tag/0091.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202302/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202303/_00001.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202303/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202303/_00002.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202303/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202303/_00003.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202303/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202303/_00004.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202303/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202303/_00005.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202303/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202303/_00006.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202303/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202303/_00007.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202303/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202303/_00009.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202303/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202303/_00010.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202303/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202303/_00011.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202303/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202303/_00012.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202303/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202303/_00013.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202303/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202303/_00014.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202303/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202303/_00015.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202303/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202303/_00016.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202303/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202303/_00017.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202303/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202303/_00018.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202303/index.html,DISCOVERED
https://japan.kantei.go.jp/tag/0040.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202303/index.html,DISCOVERED
https://japan.kantei.go.jp/tag/0090.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202303/index.html,DISCOVERED
https://japan.kantei.go.jp/tag/0108.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202303/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202304/20message.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202304/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202304/29contribution.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202304/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202304/30contribution.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202304/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202304/_00001.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202304/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202304/_00003.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202304/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202305/0521kaiken.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202305/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202305/08contribution.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202305/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202305/25africaday.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202305/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202305/25speech.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202305/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202306/02message.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202306/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202306/03message.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202306/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202306/0623okinawa.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202306/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202306/09danwa.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202306/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202306/09message.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202306/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202306/13message.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202306/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202306/14message.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202306/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202306/15message.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202306/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202306/23message.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202306/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202307/04message.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202307/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202307/0717speech.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202307/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202307/0718kaiken.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202307/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202307/0718speech.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202307/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202307/11interview.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202307/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202307/11kaiken.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202307/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202307/13kaiken.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202307/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202307/15message.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202307/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202307/16kaiken.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202307/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202307/16kaiken2.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202307/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202307/17contribution.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202307/index.html,DISCOVERED
https://japan.kantei.go.jp/tag/0032.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202307/index.html,DISCOVERED
https://japan.kantei.go.jp/tag/0122.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202307/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202308/03message.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202308/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202308/06hiroshima.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202308/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202308/0807kaiken.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202308/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202308/0810kaiken.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202308/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202308/0831kaiken.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202308/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202308/09message.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202308/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202308/12message.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202308/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202308/15shikiji.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202308/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202308/17kaiken.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202308/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202308/18kaiken.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202308/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202308/18kyodo_kaiken.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202308/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202308/20kaiken.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202308/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202308/21kaiken.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202308/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202308/22kaiken.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202308/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202308/24kaiken.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202308/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202308/24message.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202308/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202308/25message.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202308/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202308/30message.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202308/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202308/_00016.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202308/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202309/04message.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202309/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202309/06contribution.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202309/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202309/06message.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202309/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202309/06speech.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202309/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202309/0905kaiken.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202309/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202309/0906kaiken.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202309/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202309/0907kaiken.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202309/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202309/0925kaiken.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202309/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202309/09message.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202309/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202309/10kaiken.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202309/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202309/12message.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202309/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202309/19fmct.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202309/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202309/19kaiken.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202309/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202309/19sdg.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202309/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202309/19unga.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202309/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202309/20gga.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202309/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202309/20kaiken.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202309/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202309/20security.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202309/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202309/21economicclub.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202309/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202309/21g7health.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202309/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202309/21uhc.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202309/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202309/22message_sideevent.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202309/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202309/23letter.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202309/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202309/25message.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202309/index.html,DISCOVERED
https://japan.kantei.go.jp/tag/0141.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202309/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202310/03pri.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202310/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202310/06message.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202310/index.html,DISCOVERED
https://japan.kantei.go.jp/101_kishida/statement/202310/18message.html,japan,Prime Minister's Office of Japan (Kantei),ARCHIVE_CRAWL_SEEDED_INDEX,2026-09-22,https://japan.kantei.go.jp/101_kishida/statement/202310/index.html,DISCOVERED
